id	time	screen	activity	total_app_time	circumplex.arousal	circumplex.valence	call_sms	mood	Day_name	is_weekday	moodmean_5days	moodpreviousday	moodnextday	Friday	Monday	Saturday	Sunday	Thursday	Tuesday	Wednesday
AS14.30	2014-04-17	19547.790001153946	0.16125317321275245	17723.319000000003	-0.8	1.0	0.0	7.6	Thursday	1	7.710000000000001	8.4	7.4	0	0	0	0	1	0	0
AS14.30	2014-04-18	17662.450000286102	0.04122046884938695	16608.669	-1.2	1.0	0.0	7.4	Friday	1	7.75	7.6	7.8	1	0	0	0	0	0	0
AS14.30	2014-04-19	11295.799999713907	0.09985345888355919	9202.669999999998	-1.2	1.0	1.0	7.8	Saturday	0	7.760000000000001	7.4	7.75	0	0	1	0	0	0	0
AS14.30	2014-04-20	13949.232999563212	0.10913892761391042	10841.377	-1.25	1.0	0.0	7.75	Sunday	0	7.790000000000001	7.8	7.8	0	0	0	1	0	0	0
AS14.30	2014-04-21	14151.794000864027	0.11113403727863057	14749.874999999996	-1.6	1.0	0.0	7.8	Monday	1	7.67	7.75	8.0	0	1	0	0	0	0	0
AS14.30	2014-04-22	10817.137999773022	0.1486342325363091	9313.093	-0.8	1.2	5.0	8.0	Tuesday	1	7.75	7.8	7.6	0	0	0	0	0	1	0
AS14.30	2014-04-23	10317.379000425333	0.09362551945885278	10458.457999999997	-1.4	1.0	0.0	7.6	Wednesday	1	7.790000000000001	8.0	8.2	0	0	0	0	0	0	1
AS14.30	2014-04-24	11102.148002147678	0.13419763007341506	10834.45	-1.2	1.2	0.0	8.2	Thursday	1	7.87	7.6	7.5	0	0	0	0	1	0	0
AS14.30	2014-04-25	14133.542001485817	0.14113887003386044	13816.209999999997	-1.0	1.0	0.0	7.5	Friday	1	7.82	8.2	7.8	1	0	0	0	0	0	0
AS14.30	2014-04-26	12684.299000740062	0.34510378510378514	28103.798000000017	-1.2	1.0	2.0	7.8	Saturday	0	7.82	7.5	7.8	0	0	1	0	0	0	0
AS14.30	2014-04-27	12210.01900005341	0.12608118646519645	10138.616	-1.0	1.0	1.0	7.8	Sunday	0	7.780000000000001	7.8	8.0	0	0	0	1	0	0	0
AS14.30	2014-04-28	13116.36799883843	0.20367596966520482	13470.331000000004	-1.0	1.0	4.0	8.0	Monday	1	7.860000000000001	7.8	8.0	0	1	0	0	0	0	0
AS14.30	2014-04-29	14698.667999029169	0.1709965409605352	13407.949	-1.0	1.0	1.0	8.0	Tuesday	1	7.82	8.0	7.8	0	0	0	0	0	1	0
AS14.30	2014-04-30	13110.468000888823	0.16108352027217282	15093.211999999994	-1.2	1.0	6.0	7.8	Wednesday	1	7.880000000000001	8.0	8.2	0	0	0	0	0	0	1
AS14.30	2014-05-01	16552.013000965115	0.16309989065219963	14520.526999999996	-1.0	1.0	3.0	8.2	Thursday	1	7.959999999999999	7.8	8.0	0	0	0	0	1	0	0
AS14.30	2014-05-02	17277.606999158852	0.13587670842449237	17080.953	-1.0	1.0	2.0	8.0	Friday	1	8.0	8.2	7.8	1	0	0	0	0	0	0
AS14.30	2014-05-03	5492.017999887466	0.1819733305036785	5466.04	-1.2	1.0	3.0	7.8	Saturday	0	7.960000000000001	8.0	7.8	0	0	1	0	0	0	0
AS14.30	2014-05-04	4694.928000450136	0.20972222222222214	4694.64	-1.4	1.0	0.0	7.8	Sunday	0	7.92	7.8	8.0	0	0	0	1	0	0	0
AS14.30	2014-05-05	13597.91945663224	0.14861743137898897	13203.030934782606	-1.0	1.0	0.0	8.0	Monday	1	7.960000000000001	7.8	6.666666666666667	0	1	0	0	0	0	0
AS14.31	2014-04-02	13322.02599930763	0.234817017504906	3252.4179999999997	0.0	0.6666666666666666	1.0	6.666666666666667	Wednesday	1	7.653333333333334	8.0	6.6	0	0	0	0	0	0	1
AS14.31	2014-04-03	13373.792999744415	0.1995016566134578	1815.8799999999997	0.6	1.0	3.0	6.6	Thursday	1	7.373333333333333	6.666666666666667	6.8	0	0	0	0	1	0	0
AS14.31	2014-04-04	2560.0580003261543	0.13380405046845265	1337.427	0.4	0.4	2.0	6.8	Friday	1	7.173333333333334	6.6	7.4	1	0	0	0	0	0	0
AS14.31	2014-04-05	5775.230000257488	0.24320235873090726	2710.1009999999987	0.8	0.6	5.0	7.4	Saturday	0	7.093333333333334	6.8	6.6	0	0	1	0	0	0	0
AS14.31	2014-04-06	7647.479999542233	0.16746382304680313	3016.3800000000006	0.0	0.2	2.0	6.6	Sunday	0	6.813333333333334	7.4	6.6	0	0	0	1	0	0	0
AS14.31	2014-04-07	5538.424000501636	0.14697043087965836	1829.8310000000001	0.2	0.2	3.0	6.6	Monday	1	6.8	6.6	7.0	0	1	0	0	0	0	0
AS14.31	2014-04-08	3232.7069988250737	0.1430965546015584	3323.9390000000003	0.6	0.6	1.0	7.0	Tuesday	1	6.880000000000001	6.6	7.0	0	0	0	0	0	1	0
AS14.31	2014-04-09	3999.7529993057256	0.21966037814426126	4159.518999999998	0.2	0.6	1.0	7.0	Wednesday	1	6.920000000000002	7.0	7.2	0	0	0	0	0	0	1
AS14.31	2014-04-10	13377.150998592371	0.20133600688258002	7717.403999999998	0.4	0.6	5.0	7.2	Thursday	1	6.880000000000001	7.0	7.8	0	0	0	0	1	0	0
AS14.31	2014-04-11	13752.386998891827	0.27244674173205335	13463.46	0.6	1.2	12.0	7.8	Friday	1	7.12	7.2	7.0	1	0	0	0	0	0	0
AS14.31	2014-04-12	8203.07899999619	0.22101963704498265	2237.051	0.6	0.8	5.0	7.0	Saturday	0	7.2	7.8	6.8	0	0	1	0	0	0	0
AS14.31	2014-04-13	8277.773000240326	0.3745078870731222	2726.5550000000007	-0.6	1.0	6.0	6.8	Sunday	0	7.160000000000001	7.0	6.2	0	0	0	1	0	0	0
AS14.31	2014-04-14	7150.954999208451	0.12203956005680147	4266.992000000001	-0.8	0.0	2.0	6.2	Monday	1	7.0	6.8	7.0	0	1	0	0	0	0	0
AS14.31	2014-04-15	2314.0849993228917	0.1627045190848325	1943.7670000000003	0.0	0.75	1.0	7.0	Tuesday	1	6.960000000000001	6.2	6.75	0	0	0	0	0	1	0
AS14.31	2014-04-16	4659.931999921799	0.156894295258828	4443.244	0.0	0.5	3.0	6.75	Wednesday	1	6.75	7.0	7.0	0	0	0	0	0	0	1
AS14.31	2014-04-17	3586.985999107361	0.17579131226414704	3499.5460000000003	0.6	1.0	1.0	7.0	Thursday	1	6.75	6.75	6.8	0	0	0	0	1	0	0
AS14.31	2014-04-18	10604.00599932671	0.08391203703703702	25238.002000000008	0.2	0.8	4.0	6.8	Friday	1	6.75	7.0	7.8	1	0	0	0	0	0	0
AS14.31	2014-04-19	2350.1440005302425	0.4626559157521546	2631.1530000000002	0.8	1.2	4.0	7.8	Saturday	0	7.07	6.8	8.0	0	0	1	0	0	0	0
AS14.31	2014-04-20	5678.742000579836	0.4026460998855776	5672.365999999999	1.2	1.6	0.0	8.0	Sunday	0	7.2700000000000005	7.8	6.4	0	0	0	1	0	0	0
AS14.31	2014-04-21	8969.245000600815	0.12294231059851525	8686.142000000003	0.2	0.4	3.0	6.4	Monday	1	7.2	8.0	7.0	0	1	0	0	0	0	0
AS14.31	2014-04-22	9638.7969994545	0.1430603307574089	5691.371	0.0	1.0	4.0	7.0	Tuesday	1	7.2	6.4	7.0	0	0	0	0	0	1	0
AS14.31	2014-04-23	6571.559000730514	0.14131944444444447	6599.009	0.8	1.0	1.0	7.0	Wednesday	1	7.24	7.0	6.5	0	0	0	0	0	0	1
AS14.31	2014-04-24	5700.513000249863	0.14166666666666666	5620.929000000001	0.25	0.75	1.0	6.5	Thursday	1	6.980000000000001	7.0	7.0	0	0	0	0	1	0	0
AS14.31	2014-04-25	7996.895000219344	0.22801299283154122	9232.257999999998	1.0	1.0	11.0	7.0	Friday	1	6.780000000000001	6.5	7.0	1	0	0	0	0	0	0
AS14.31	2014-04-26	9394.792001485825	0.4806468133230304	8460.505999999998	0.3333333333333333	1.0	18.0	7.0	Saturday	0	6.9	7.0	7.4	0	0	1	0	0	0	0
AS14.31	2014-04-27	4124.311999559405	0.08819444444444445	4324.9529999999995	1.0	1.2	2.0	7.4	Sunday	0	6.980000000000001	7.0	6.8	0	0	0	1	0	0	0
AS14.31	2014-04-28	5360.359998464584	0.12152777777777775	5372.504999999999	0.8	0.8	2.0	6.8	Monday	1	6.94	7.4	7.0	0	1	0	0	0	0	0
AS14.31	2014-04-29	4310.028000354766	0.11588613406795228	4437.990999999999	0.3333333333333333	1.0	6.0	7.0	Tuesday	1	7.040000000000001	6.8	7.0	0	0	0	0	0	1	0
AS14.31	2014-04-30	6613.5790002346075	0.13729645593869724	6084.509	0.4	0.8	1.0	7.0	Wednesday	1	7.040000000000001	7.0	7.0	0	0	0	0	0	0	1
AS14.31	2014-05-01	4077.7109999656686	0.044723573773501946	3922.6830000000004	0.8	1.0	3.0	7.0	Thursday	1	7.040000000000001	7.0	7.0	0	0	0	0	1	0	0
AS14.31	2014-05-02	14021.190000057217	0.227085562427016	5754.193000000002	1.0	1.0	2.0	7.0	Friday	1	6.960000000000001	7.0	7.4	1	0	0	0	0	0	0
AS14.31	2014-05-03	2061.5270001888325	0.06090004900650448	2575.455	1.0	1.2	0.0	7.4	Saturday	0	7.080000000000001	7.0	7.2	0	0	1	0	0	0	0
AS14.31	2014-05-04	182.4570002555847	0.0061580925942242085	182.382	0.8	1.0	0.0	7.2	Sunday	0	7.120000000000002	7.4	7.0	0	0	0	1	0	0	0
AS14.31	2014-05-05	321.99599981307983	0.008328883576947317	83.10900000000001	0.75	1.0	0.0	7.0	Monday	1	7.120000000000002	7.2	6.75	0	1	0	0	0	0	0
AS14.31	2014-05-07	109.07999992370584	0.25	229.689	0.5	1.0	0.0	6.75	Wednesday	1	7.070000000000002	7.0	7.0	0	0	0	0	0	0	1
AS14.31	2014-05-08	6424.5357712881905	0.18406342326545125	4929.791971428572	1.0	1.0	0.0	7.0	Thursday	1	7.070000000000002	6.75	7.0	0	0	0	0	1	0	0
AS14.31	2014-05-09	6424.5357712881905	0.18406342326545125	4929.791971428572	0.6666666666666666	1.0	0.0	7.0	Friday	1	6.99	7.0	7.333333333333333	1	0	0	0	0	0	0
AS14.31	2014-05-10	6424.5357712881905	0.18406342326545125	4929.791971428572	1.0	1.0	0.0	7.333333333333333	Saturday	0	7.0166666666666675	7.0	7.0	0	0	1	0	0	0	0
AS14.31	2014-05-11	6424.5357712881905	0.18406342326545125	4929.791971428572	0.4	1.0	0.0	7.0	Sunday	0	7.0166666666666675	7.333333333333333	7.0	0	0	0	1	0	0	0
AS14.31	2014-05-12	6424.5357712881905	0.18406342326545125	4929.791971428572	1.0	1.0	0.0	7.0	Monday	1	7.066666666666667	7.0	7.0	0	1	0	0	0	0	0
AS14.31	2014-05-13	6424.5357712881905	0.18406342326545125	4929.791971428572	1.0	1.0	0.0	7.0	Tuesday	1	7.066666666666667	7.0	7.0	0	0	0	0	0	1	0
AS14.31	2014-05-14	6424.5357712881905	0.18406342326545125	4929.791971428572	1.0	1.0	0.0	7.0	Wednesday	1	7.066666666666667	7.0	7.0	0	0	0	0	0	0	1
AS14.31	2014-05-15	6424.5357712881905	0.18406342326545125	4929.791971428572	0.5	1.0	0.0	7.0	Thursday	1	7.000000000000002	7.0	8.0	0	0	0	0	1	0	0
AS14.32	2014-04-01	2715.7419991493234	0.09454065775990864	2788.368	-1.0	1.5	4.0	8.0	Tuesday	1	7.200000000000001	7.0	7.0	0	0	0	0	0	1	0
AS14.32	2014-04-02	6280.1409983634985	0.16493096458489534	5352.057999999999	0.0	0.0	7.0	7.0	Wednesday	1	7.200000000000001	8.0	8.0	0	0	0	0	0	0	1
AS14.32	2014-04-03	4925.860998630524	0.11351887500281606	8585.676000000005	-0.25	0.5	3.0	8.0	Thursday	1	7.400000000000001	7.0	8.0	0	0	0	0	1	0	0
AS14.32	2014-04-04	5236.956001520158	0.07394992125320084	4290.208000000001	-0.5	0.5	5.0	8.0	Friday	1	7.600000000000001	8.0	8.4	1	0	0	0	0	0	0
AS14.32	2014-04-05	3774.865999937059	0.06235701481564246	3767.0310000000004	1.4	1.4	5.0	8.4	Saturday	0	7.880000000000001	8.0	7.6	0	0	1	0	0	0	0
AS14.32	2014-04-06	4897.05799818039	0.06470613484339814	4947.133	-1.4	0.0	5.0	7.6	Sunday	0	7.800000000000002	8.4	7.0	0	0	0	1	0	0	0
AS14.32	2014-04-07	5388.959000110626	0.08243160865190322	5645.951999999999	-0.5	-0.5	19.0	7.0	Monday	1	7.800000000000002	7.6	7.8	0	1	0	0	0	0	0
AS14.32	2014-04-08	4178.6540014743805	0.07162504736842977	4794.959000000001	0.4	0.2	1.0	7.8	Tuesday	1	7.760000000000001	7.0	7.333333333333333	0	0	0	0	0	1	0
AS14.32	2014-04-09	4124.162000179293	0.08153097175156	6013.411000000004	0.3333333333333333	0.0	17.0	7.333333333333333	Wednesday	1	7.626666666666668	7.8	8.25	0	0	0	0	0	0	1
AS14.32	2014-04-10	4656.294999599456	0.08538139252507375	4673.2029999999995	0.25	0.75	2.0	8.25	Thursday	1	7.5966666666666685	7.333333333333333	7.666666666666667	0	0	0	0	1	0	0
AS14.32	2014-04-11	4124.542999267578	0.13364394484509495	4214.319	0.3333333333333333	0.3333333333333333	7.0	7.666666666666667	Friday	1	7.610000000000001	8.25	8.6	1	0	0	0	0	0	0
AS14.32	2014-04-12	2406.448000192642	0.09256127414546698	2399.638	0.2	0.8	7.0	8.6	Saturday	0	7.9300000000000015	7.666666666666667	8.0	0	0	1	0	0	0	0
AS14.32	2014-04-13	3048.489998817444	0.11486812630776956	2962.7859999999996	-1.8	0.6	6.0	8.0	Sunday	0	7.9700000000000015	8.6	7.5	0	0	0	1	0	0	0
AS14.32	2014-04-14	6525.473998785022	0.09276472686682143	5769.744000000001	0.5	0.5	3.0	7.5	Monday	1	8.003333333333336	8.0	8.0	0	1	0	0	0	0	0
AS14.32	2014-04-15	5020.396999835964	0.12035484073371028	3750.7910000000006	0.0	0.5	10.0	8.0	Tuesday	1	7.953333333333335	7.5	8.5	0	0	0	0	0	1	0
AS14.32	2014-04-16	4246.232999801635	0.13353057634705043	6078.834000000002	0.75	0.75	7.0	8.5	Wednesday	1	8.120000000000001	8.0	8.5	0	0	0	0	0	0	1
AS14.32	2014-04-17	4340.205000877383	0.06720556162513883	3937.5510000000004	0.5	0.5	4.0	8.5	Thursday	1	8.100000000000001	8.5	7.0	0	0	0	0	1	0	0
AS14.32	2014-04-18	8390.177999973299	0.13305988826478973	7174.522	-1.0	1.0	3.0	7.0	Friday	1	7.900000000000001	8.5	7.0	1	0	0	0	0	0	0
AS14.32	2014-04-21	4231.04000020027	0.029860055442116274	4062.3459999999995	-1.75	-0.25	1.0	7.0	Monday	1	7.800000000000002	7.0	7.0	0	1	0	0	0	0	0
AS14.32	2014-04-23	5594.706999063487	0.11251810370003702	4218.485	-0.2	0.0	4.0	7.0	Wednesday	1	7.600000000000001	7.0	8.0	0	0	0	0	0	0	1
AS14.32	2014-04-24	4941.214999198913	0.06199745012223154	4625.476000000001	0.0	0.5	9.0	8.0	Thursday	1	7.500000000000002	7.0	8.0	0	0	0	0	1	0	0
AS14.32	2014-04-25	18788.159000635154	0.13350209975654284	5846.593	0.0	1.0	7.0	8.0	Friday	1	7.400000000000001	8.0	7.0	1	0	0	0	0	0	0
AS14.32	2014-04-27	5141.033999443051	0.04827651631167715	3978.0860000000002	-0.5	0.0	4.0	7.0	Sunday	0	7.400000000000001	8.0	7.5	0	0	0	1	0	0	0
AS14.32	2014-04-28	7088.695999860767	0.06371385793880942	9992.705	0.25	0.25	7.0	7.5	Monday	1	7.500000000000002	7.0	8.0	0	1	0	0	0	0	0
AS14.32	2014-04-29	2564.8539996147165	0.10983779706651793	2705.066	1.0	0.6666666666666666	5.0	8.0	Tuesday	1	7.700000000000001	7.5	7.0	0	0	0	0	0	1	0
AS14.32	2014-04-30	7621.398999691013	0.08127054335939998	3068.7870000000003	0.0	0.6666666666666666	9.0	7.0	Wednesday	1	7.500000000000002	8.0	7.0	0	0	0	0	0	0	1
AS14.32	2014-05-01	3929.9689993858346	0.1479701336183231	4280.205999999999	-1.0	0.0	9.0	7.0	Thursday	1	7.300000000000002	7.0	7.25	0	0	0	0	1	0	0
AS14.32	2014-05-02	3621.9930009841914	0.09364718407023619	3703.333	-0.25	0.0	10.0	7.25	Friday	1	7.350000000000001	7.0	7.5	1	0	0	0	0	0	0
AS14.32	2014-05-03	2209.7899997234335	0.08217935897341168	2206.2360000000003	-1.0	0.5	2.0	7.5	Saturday	0	7.350000000000001	7.25	8.666666666666666	0	0	1	0	0	0	0
AS14.32	2014-05-04	4015.8839995861053	0.11628094765606733	3829.002	0.3333333333333333	1.0	2.0	8.666666666666666	Sunday	0	7.483333333333334	7.5	7.0	0	0	0	1	0	0	0
AS14.32	2014-05-05	5759.754000186917	0.035089340366364026	7763.475999999998	-0.5	0.0	21.0	7.0	Monday	1	7.483333333333334	8.666666666666666	6.0	0	1	0	0	0	0	0
AS14.32	2014-05-07	3372.444998979568	0.06833858284161862	3503.712000000001	-1.0	-0.25	4.0	6.0	Wednesday	1	7.283333333333334	7.0	6.0	0	0	0	0	0	0	1
AS14.32	2014-05-08	5126.648000478743	0.11164228256716864	6722.173999999998	-1.0	-0.25	15.0	6.0	Thursday	1	7.033333333333334	6.0	7.75	0	0	0	0	1	0	0
AS14.32	2014-05-09	5151.195997714999	0.0774799083560095	5234.15	-0.25	0.75	9.0	7.75	Friday	1	7.083333333333334	6.0	7.25	1	0	0	0	0	0	0
AS14.32	2014-05-10	4791.854000568391	0.13163296857853618	9521.492000000002	-0.75	0.5	6.0	7.25	Saturday	0	6.800000000000002	7.75	7.2	0	0	1	0	0	0	0
AS14.32	2014-05-11	2117.0530004501343	0.09932764876165294	2333.079	-1.4	0.2	6.0	7.2	Sunday	0	6.840000000000002	7.25	7.2	0	0	0	1	0	0	0
AS14.32	2014-05-12	825.7639997005468	0.11047802993722843	846.05	-0.6	0.2	0.0	7.2	Monday	1	7.080000000000001	7.2	7.0	0	1	0	0	0	0	0
AS14.33	2014-04-16	4944.646000862122	0.09502751346574717	6644.155999999998	0.3333333333333333	0.3333333333333333	6.0	7.0	Wednesday	1	7.280000000000001	7.2	7.2	0	0	0	0	0	0	1
AS14.33	2014-04-17	18855.781001567848	0.07217218985162761	11074.571999999998	-0.6	1.4	2.0	7.2	Thursday	1	7.170000000000002	7.0	7.4	0	0	0	0	1	0	0
AS14.33	2014-04-18	11030.036000251765	0.03685191214565248	10519.085000000001	-0.8	0.8	4.0	7.4	Friday	1	7.200000000000001	7.2	7.666666666666667	1	0	0	0	0	0	0
AS14.33	2014-04-19	10002.624000310898	0.2593056365681861	11406.862	0.0	1.0	2.0	7.666666666666667	Saturday	0	7.293333333333335	7.4	7.4	0	0	1	0	0	0	0
AS14.33	2014-04-20	10896.482999324795	0.030758153108671048	11360.343	0.0	1.2	0.0	7.4	Sunday	0	7.333333333333334	7.666666666666667	7.2	0	0	0	1	0	0	0
AS14.33	2014-04-21	10135.542999505988	0.03946064627478818	12187.601999999999	0.0	0.6	0.0	7.2	Monday	1	7.373333333333335	7.4	6.2	0	1	0	0	0	0	0
AS14.33	2014-04-22	20483.757998943336	0.08549666518980885	14212.152	-0.6	-0.2	7.0	6.2	Tuesday	1	7.173333333333335	7.2	5.2	0	0	0	0	0	1	0
AS14.33	2014-04-23	6824.430000305174	0.007715200197129401	7195.469000000001	-0.2	-0.6	1.0	5.2	Wednesday	1	6.733333333333334	6.2	7.0	0	0	0	0	0	0	1
AS14.33	2014-04-24	8703.77899980545	0.13427262029035048	10207.606999999996	-0.25	1.0	8.0	7.0	Thursday	1	6.600000000000001	5.2	8.4	0	0	0	0	1	0	0
AS14.33	2014-04-25	9947.085997581482	0.14645039109659086	8793.190999999995	0.8	1.0	33.0	8.4	Friday	1	6.800000000000002	7.0	7.6	1	0	0	0	0	0	0
AS14.33	2014-04-26	7284.819000482557	0.33928663596710834	7028.473	0.4	1.0	22.0	7.6	Saturday	0	6.880000000000001	8.4	6.2	0	0	1	0	0	0	0
AS14.33	2014-04-27	19398.577001571655	0.05465430293341843	14210.022	-1.2	0.4	4.0	6.2	Sunday	0	6.880000000000001	7.6	6.75	0	0	0	1	0	0	0
AS14.33	2014-04-28	22753.78800058365	0.08282125906813986	15476.361	-1.25	0.75	3.0	6.75	Monday	1	7.19	6.2	6.2	0	1	0	0	0	0	0
AS14.33	2014-04-29	16450.873999118805	0.07974379446161026	12859.405	-0.4	0.4	4.0	6.2	Tuesday	1	7.030000000000001	6.75	6.4	0	0	0	0	0	1	0
AS14.33	2014-04-30	8104.139999628068	0.013273720505151208	7854.766999999999	-1.0	0.25	1.0	6.4	Wednesday	1	6.630000000000001	6.2	7.0	0	0	0	0	0	0	1
AS14.33	2014-05-01	12834.039000034329	0.1777231902278521	10242.942000000001	-0.6	0.5	9.0	7.0	Thursday	1	6.510000000000001	6.4	8.333333333333334	0	0	0	0	1	0	0
AS14.33	2014-05-04	6943.4179980754825	0.34331185587449126	6903.381000000002	0.0	1.0	12.0	8.333333333333334	Sunday	0	6.936666666666667	7.0	7.25	0	0	0	1	0	0	0
AS14.33	2014-05-05	12216.907999277122	0.03540955356176213	11248.633999999996	-1.5	0.6666666666666666	6.0	7.25	Monday	1	7.036666666666667	8.333333333333334	5.0	0	1	0	0	0	0	0
AS14.33	2014-05-07	3168.8159999847426	0.0017596021459431205	3168.114	-0.25	-0.5	2.0	5.0	Wednesday	1	6.796666666666669	7.25	6.6	0	0	0	0	0	0	1
AS14.33	2014-05-08	12633.159000158314	0.07781417175139173	12216.925999999998	-0.8	0.4	7.0	6.6	Thursday	1	6.836666666666669	5.0	4.8	0	0	0	0	1	0	0
AS14.33	2014-05-09	12136.339000463482	0.015451676238389368	10380.633	0.2	-0.2	2.0	4.8	Friday	1	6.396666666666668	6.6	7.6	1	0	0	0	0	0	0
AS14.33	2014-05-10	17083.71900010109	0.09496808411522163	6443.423999999999	-0.4	1.0	5.0	7.6	Saturday	0	6.250000000000002	4.8	6.0	0	0	1	0	0	0	0
AS14.33	2014-05-11	5336.35400056839	0.011163426997135429	5334.600999999999	0.0	0.4	0.0	6.0	Sunday	0	6.000000000000002	7.6	6.0	0	0	0	1	0	0	0
AS14.33	2014-05-12	15521.871000289917	0.024017412169693497	7068.053	-0.75	0.5	1.0	6.0	Monday	1	6.200000000000001	6.0	5.0	0	1	0	0	0	0	0
AS14.33	2014-05-13	18801.167999267574	0.13996388028895773	11466.745999999997	0.5	0.0	1.0	5.0	Tuesday	1	5.880000000000001	6.0	6.833333333333333	0	0	0	0	0	1	0
AS14.33	2014-05-14	4149.1789996623975	0.003985507246376809	5379.209	-0.3333333333333333	0.4	0.0	6.833333333333333	Wednesday	1	6.286666666666668	5.0	6.0	0	0	0	0	0	0	1
AS14.33	2014-05-15	15883.185998201367	0.12253135428946202	14937.197000000004	0.0	0.5	9.0	6.0	Thursday	1	5.966666666666668	6.833333333333333	7.0	0	0	0	0	1	0	0
AS14.33	2014-05-16	5389.559000253676	0.05178134704555443	6274.340999999999	0.4	1.0	11.0	7.0	Friday	1	6.166666666666668	6.0	6.0	1	0	0	0	0	0	0
AS14.33	2014-05-17	9750.849999666218	0.016673567202696287	5755.345	0.25	0.3333333333333333	3.0	6.0	Saturday	0	6.166666666666668	7.0	6.0	0	0	1	0	0	0	0
AS14.33	2014-05-18	18269.712000370026	0.017732347673809202	14306.735999999999	-0.6	0.2	0.0	6.0	Sunday	0	6.366666666666668	6.0	6.2	0	0	0	1	0	0	0
AS14.33	2014-05-19	5052.914000272751	0.009146799328914147	4266.732	-0.2	0.2	0.0	6.2	Monday	1	6.240000000000001	6.0	6.25	0	1	0	0	0	0	0
AS14.33	2014-05-20	7906.686000823967	0.018382148211167643	7797.130999999999	-0.5	0.5	0.0	6.25	Tuesday	1	6.290000000000001	6.2	6.0	0	0	0	0	0	1	0
AS14.33	2014-05-21	9770.721999883648	0.017180909720209924	9703.865	-0.6666666666666666	-0.2	0.0	6.0	Wednesday	1	6.090000000000002	6.25	5.75	0	0	0	0	0	0	1
AS14.33	2014-05-22	4429.147000789642	0.011538005032521465	4284.8279999999995	0.5	0.25	6.0	5.75	Thursday	1	6.040000000000001	6.0	5.833333333333333	0	0	0	0	1	0	0
AS14.33	2014-05-23	6839.81899952889	0.02058661677305743	9377.600999999999	-0.8333333333333334	0.0	2.0	5.833333333333333	Friday	1	6.006666666666668	5.75	6.4	1	0	0	0	0	0	0
AS14.33	2014-05-24	10875.10900020599	0.01428609951201229	10122.604	-0.75	0.25	0.0	6.4	Saturday	0	6.046666666666669	5.833333333333333	6.25	0	0	1	0	0	0	0
AS14.33	2014-05-25	7342.484999179841	0.16147019196659632	7457.234000000002	-0.75	0.3333333333333333	3.0	6.25	Sunday	0	6.046666666666669	6.4	5.4	0	0	0	1	0	0	0
AS14.33	2014-05-26	18925.1879992485	0.11520148444226026	8650.146	-0.4	0.0	13.0	5.4	Monday	1	5.926666666666668	6.25	6.2	0	1	0	0	0	0	0
AS14.33	2014-05-27	4089.879000663757	0.012704237112874092	5138.710999999999	-0.6	0.4	3.0	6.2	Tuesday	1	6.016666666666668	5.4	8.2	0	0	0	0	0	1	0
AS14.33	2014-05-28	14320.867998123173	0.10330116965301571	11023.99	0.0	1.2	11.0	8.2	Wednesday	1	6.49	6.2	7.0	0	0	0	0	0	0	1
AS14.33	2014-05-29	3569.3410003185268	0.16935445444293903	2795.139	-1.3333333333333333	1.0	6.0	7.0	Thursday	1	6.610000000000002	8.2	6.8	0	0	0	0	1	0	0
AS14.33	2014-05-30	9497.646998882292	0.1929011890610008	9479.584000000003	-0.8	-0.4	4.0	6.8	Friday	1	6.7200000000000015	7.0	7.0	1	0	0	0	0	0	0
AS14.33	2014-05-31	10917.962999860445	0.0823245457906973	9101.283666666666	-2.0	1.0	0.0	7.0	Saturday	0	7.040000000000002	6.8		0	0	1	0	0	0	0
