,id,time,mood_next_day,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,next_day,next_day_weekday,weekday,monday,tuesday,wednesday,thursday,friday,saturday,sunday,month,c_s,fun,idk,serious,talk,all,good,bad
784,AS14.17,2014-04-19,7.2,7.0,1.0,1.0,0.16723933497618126,1341.7960014343253,,,52.388000000000005,979.8260000000001,,,,,43.589000000000006,265.539,,,,,2014-04-20,0,0,0,0,0,0,0,1,0,4,,,43.589000000000006,,1245.3650000000002,1341.342,979.8260000000001,265.539
785,AS14.17,2014-04-20,7.4,7.2,0.4,1.0,0.12116526023672414,9982.987000226967,,,415.239,3841.098,2299.9420000000005,,,256.297,43.05800000000001,2371.312,783.4639999999998,,,,2014-04-21,1,0,0,0,0,0,0,0,1,4,,2299.9420000000005,43.05800000000001,256.297,6212.41,10010.41,4624.562,2627.609
786,AS14.17,2014-04-21,6.6,7.4,0.4,1.0,0.0881963953222814,2261.7730002403264,1.0,,126.5,3363.066,350.995,,,,61.702999999999996,389.949,19.146,,3.01,,2014-04-22,1,1,1,0,0,0,0,0,0,4,1.0,350.995,64.713,,3753.015,4314.369,3382.212,389.949
787,AS14.17,2014-04-22,7.25,6.6,0.6,1.0,0.050621498599439735,8438.16700053215,,2.0,384.681,4934.476999999999,2027.8760000000002,,,,46.482,1561.552,72.052,,,,2014-04-23,1,1,0,1,0,0,0,0,0,4,2.0,2027.8760000000002,46.482,,6496.028999999999,9027.119999999999,5006.528999999999,1561.552
788,AS14.17,2014-04-23,7.2,7.25,1.0,1.0,0.07183591337438763,9992.209000825886,1.0,,681.899,3622.0319999999992,2265.855,,,31.128,45.771,1197.938,467.85299999999995,,,,2014-04-24,1,1,0,0,1,0,0,0,0,4,1.0,2265.855,45.771,31.128,4819.969999999999,8312.475999999999,4089.8849999999993,1229.066
789,AS14.17,2014-04-24,7.2,7.2,1.0,1.0,0.10981776234215575,8335.326000928882,1.0,,15122.509,2041.4890000000003,1305.8540000000003,,2562.907,,40.536,2004.7680000000003,289.234,,,,2014-04-25,1,1,0,0,0,1,0,0,0,4,1.0,3868.7610000000004,40.536,,4046.2570000000005,23367.297,4893.630000000001,2004.7680000000003
790,AS14.17,2014-04-25,8.0,7.2,0.4,1.0,0.20366097979108125,3992.0679993629456,4.0,1.0,845.9519999999999,4366.469999999999,1495.1719999999998,,,352.31700000000006,121.05699999999999,333.25600000000003,1115.5240000000001,,8.035,,2014-04-26,0,1,0,0,0,0,1,0,0,4,5.0,1495.1719999999998,129.09199999999998,352.31700000000006,4699.726,8637.783,5481.994,685.5730000000001
791,AS14.17,2014-04-26,7.2,8.0,1.0,1.0,0.1868376213455872,1809.505997896195,,1.0,716.086,2689.6099999999997,,,,,55.55799999999999,124.62100000000001,,,,,2014-04-27,0,0,0,0,0,0,0,1,0,4,1.0,,55.55799999999999,,2814.2309999999998,3585.875,2689.6099999999997,124.62100000000001
792,AS14.17,2014-04-27,6.75,7.2,1.0,1.0,0.10881482413902194,4989.77799963951,,2.0,13619.168,3288.912,864.042,,,,34.075,2141.022,27.316,,,,2014-04-28,1,0,0,0,0,0,0,0,1,4,2.0,864.042,34.075,,5429.933999999999,19974.534999999996,3316.2279999999996,2141.022
793,AS14.17,2014-04-28,7.0,6.75,0.75,0.3333333333333333,0.09738745436440811,5219.577999353407,,,333.77199999999993,2307.996,1345.7839999999999,,,259.152,44.739000000000004,769.875,825.5820000000001,,3.0789999999999997,,2014-04-29,1,1,1,0,0,0,0,0,0,4,,1345.7839999999999,47.818000000000005,259.152,3077.871,5889.978999999999,3133.5780000000004,1029.027
794,AS14.17,2014-04-29,7.0,7.0,0.8,1.0,0.11043061827109142,5399.9129984378815,,,459.55799999999994,2078.1110000000003,1608.309,,,,35.562,1062.885,1709.094,,,,2014-04-30,1,1,0,1,0,0,0,0,0,4,,1608.309,35.562,,3140.996,6953.519,3787.2050000000004,1062.885
795,AS14.17,2014-04-30,8.0,7.0,1.0,1.0,0.12463316853668997,3284.8539996147174,,,11485.857,3288.8540000000003,109.14900000000002,60.552,,,44.38,759.032,391.944,,34.883,,2014-05-01,1,1,0,0,1,0,0,0,0,4,,109.14900000000002,79.263,60.552,4047.8860000000004,16174.651,3680.7980000000002,819.5840000000001
796,AS14.17,2014-05-01,7.0,8.0,1.0,1.0,0.08234652506199254,6613.078999757765,,1.0,270.614,920.8410000000001,13.036,,5364.334000000001,,8.033999999999999,78.01899999999999,,,15.057,,2014-05-02,1,1,0,0,0,1,0,0,0,5,1.0,5377.370000000001,23.091,,998.8600000000001,6669.935,6285.175000000001,78.01899999999999
797,AS14.17,2014-05-02,7.25,7.0,1.0,1.0,0.25846488933166406,2847.155001163481,1.0,,5902.652,1199.8250000000003,,,,,22.708,714.7330000000001,917.3050000000001,,,,2014-05-03,0,1,0,0,0,0,1,0,0,5,1.0,,22.708,,1914.5580000000004,8757.223,2117.13,714.7330000000001
798,AS14.17,2014-05-03,,7.25,-1.0,1.0,0.3363385812828156,3205.657999992369,7.0,3.0,633.3939999999999,1066.2289999999998,161.651,,,,44.149,1463.1749999999997,10548.116,,9.029,,2014-05-04,0,0,0,0,0,0,0,1,0,5,10.0,161.651,53.178,,2529.4039999999995,13925.743,11614.345,1463.1749999999997
799,AS14.17,2014-05-04,7.5,,,,0.014882726356802154,6085.9230008125305,,,316.415,1980.6179999999995,,,,,26.455,188.853,,,,,2014-05-05,1,0,0,0,0,0,0,0,1,5,,,26.455,,2169.4709999999995,2512.3409999999994,1980.6179999999995,188.853
800,AS14.17,2014-05-05,,7.5,1.0,1.0,0.1208251967708512,2093.7509994506836,,,85.5,921.7899999999998,20.078,,,,22.224,767.0600000000001,228.55899999999997,,47.956,,2014-05-06,1,1,1,0,0,0,0,0,0,5,,20.078,70.18,,1688.85,2093.167,1150.3489999999997,767.0600000000001
801,AS14.19,2014-02-20,,,,,,,1.0,2.0,,,,,,,,,,,,,2014-02-21,1,1,0,0,0,1,0,0,0,2,3.0,,,,,,,
802,AS14.19,2014-02-23,,,,,,,2.0,2.0,,,,,,,,,,,,,2014-02-24,1,0,0,0,0,0,0,0,1,2,4.0,,,,,,,
803,AS14.19,2014-02-27,,,,,,,2.0,1.0,,,,,,,,,,,,,2014-02-28,1,1,0,0,0,1,0,0,0,2,3.0,,,,,,,
804,AS14.19,2014-03-08,,,,,,,14.0,1.0,,,,,,,,,,,,,2014-03-09,0,0,0,0,0,0,0,1,0,3,15.0,,,,,,,
805,AS14.19,2014-03-10,,,,,,,5.0,4.0,,,,,,,,,,,,,2014-03-11,1,1,1,0,0,0,0,0,0,3,9.0,,,,,,,
806,AS14.19,2014-03-12,,,,,,,23.0,3.0,,,,,,,,,,,,,2014-03-13,1,1,0,0,1,0,0,0,0,3,26.0,,,,,,,
807,AS14.19,2014-03-14,,,,,,,8.0,1.0,,,,,,,,,,,,,2014-03-15,0,1,0,0,0,0,1,0,0,3,9.0,,,,,,,
808,AS14.19,2014-03-16,,,,,,,3.0,2.0,,,,,,,,,,,,,2014-03-17,1,0,0,0,0,0,0,0,1,3,5.0,,,,,,,
809,AS14.19,2014-03-21,6.6,4.666666666666667,0.6666666666666666,0.6666666666666666,0.10965501792114701,6933.05800008774,3.0,,1992.576,4906.089,,,,,117.06900000000002,5.037,,,,,2014-03-22,0,1,0,0,0,0,1,0,0,3,3.0,,117.06900000000002,,4911.126,7020.771,4906.089,5.037
810,AS14.19,2014-03-22,7.0,6.6,-1.4,0.4,0.086579268612413,4756.049000501638,7.0,,3243.8109999999997,1842.9079999999997,,,,,480.03000000000003,71.613,,,,,2014-03-23,0,0,0,0,0,0,0,1,0,3,7.0,,480.03000000000003,,1914.5209999999997,5638.361999999999,1842.9079999999997,71.613
811,AS14.19,2014-03-23,6.0,7.0,-0.8,0.8,0.029460438699569155,996.3209986686707,4.0,,572.4590000000001,252.16899999999998,,,,,104.042,67.619,,,,,2014-03-24,1,0,0,0,0,0,0,0,1,3,4.0,,104.042,,319.788,996.289,252.16899999999998,67.619
812,AS14.19,2014-03-24,5.5,6.0,-0.4,0.4,0.1138894460613641,2143.29900097847,5.0,,384.5570000000001,3434.444,26.125,,,,53.41100000000001,,,,,,2014-03-25,1,1,1,0,0,0,0,0,0,3,5.0,26.125,53.41100000000001,,3434.444,3898.5370000000003,3434.444,
813,AS14.19,2014-03-25,6.0,5.5,-1.25,0.25,0.11325160672351993,4789.015998840334,12.0,,1052.3410000000001,3930.7369999999996,,,,,54.303,,,,,,2014-03-26,1,1,0,1,0,0,0,0,0,3,12.0,,54.303,,3930.7369999999996,5037.380999999999,3930.7369999999996,
814,AS14.19,2014-03-26,6.6,6.0,-0.6,0.4,0.10891482612696544,4413.397999525071,6.0,,911.1129999999999,3308.547,,,,,49.532,139.74599999999998,,2.006,,,2014-03-27,1,1,0,0,1,0,0,0,0,3,6.0,,51.538,,3448.293,4410.944,3308.547,139.74599999999998
815,AS14.19,2014-03-27,6.6,6.6,0.0,0.6,0.13220460848007368,3595.464998483658,7.0,1.0,880.1669999999999,2165.117,242.518,,,,47.601,190.39899999999997,,66.857,,,2014-03-28,1,1,0,0,0,1,0,0,0,3,8.0,242.518,114.458,,2355.516,3592.659,2165.117,190.39899999999997
816,AS14.19,2014-03-28,7.4,6.6,-0.6,1.2,0.14887226502146783,2731.158999204635,8.0,1.0,851.371,1221.5459999999998,562.8489999999999,,,,63.667,26.28,,4.047000000000001,,,2014-03-29,0,1,0,0,0,0,1,0,0,3,9.0,562.8489999999999,67.714,,1247.8259999999998,2729.7599999999998,1221.5459999999998,26.28
817,AS14.19,2014-03-29,7.0,7.4,0.2,1.2,0.13795426002920017,1752.946999788284,10.0,2.0,608.323,962.6,85.276,,,,95.584,,,,,,2014-03-30,0,0,0,0,0,0,0,1,0,3,12.0,85.276,95.584,,962.6,1751.7830000000001,962.6,
818,AS14.19,2014-03-30,7.2,7.0,-0.4,0.8,0.06452367036820571,1024.7169997692106,5.0,,2877.918,690.4359999999999,,,,,50.268,,,,,,2014-03-31,1,0,0,0,0,0,0,0,1,3,5.0,,50.268,,690.4359999999999,3618.6220000000003,690.4359999999999,
819,AS14.19,2014-03-31,6.4,7.2,-0.4,1.0,0.13012099954924494,6191.571999549862,6.0,1.0,857.534,5208.941000000001,,,,,44.667,,238.21699999999998,,,,2014-04-01,1,1,1,0,0,0,0,0,0,3,7.0,,44.667,,5208.941000000001,6349.359,5447.158,
820,AS14.19,2014-04-01,7.6,6.4,0.0,0.2,0.13346682929400022,3570.4710009098053,1.0,,591.501,4749.214999999999,,,,,49.42700000000001,,,8.822,,,2014-04-02,1,1,0,1,0,0,0,0,0,4,1.0,,58.24900000000001,,4749.214999999999,5398.964999999999,4749.214999999999,
821,AS14.19,2014-04-02,6.6,7.6,-0.2,1.0,0.07716355485107416,1855.275000333786,3.0,,585.067,1181.837,,,,,41.193,47.717,,,,,2014-04-03,1,1,0,0,1,0,0,0,0,4,3.0,,41.193,,1229.554,1855.814,1181.837,47.717
822,AS14.19,2014-04-03,7.0,6.6,0.0,0.6,0.07307714752567696,3131.0230004787436,2.0,,654.4740000000002,2433.116,,,,,42.374,,,,,,2014-04-04,1,1,0,0,0,1,0,0,0,4,2.0,,42.374,,2433.116,3129.964,2433.116,
823,AS14.19,2014-04-04,8.0,7.0,-0.2,0.4,0.15702115397103714,3949.334000825882,11.0,,1470.5149999999999,2113.677,,,,,195.69899999999998,219.406,,,,,2014-04-05,0,1,0,0,0,0,1,0,0,4,11.0,,195.69899999999998,,2333.083,3999.297,2113.677,219.406
824,AS14.19,2014-04-05,7.25,8.0,-0.6,1.2,0.13595576600004897,2214.1240007877354,11.0,,643.2819999999999,1089.559,,,360.98199999999997,,65.382,53.37,,,,,2014-04-06,0,0,0,0,0,0,0,1,0,4,11.0,360.98199999999997,65.382,,1142.9289999999999,2212.575,1450.541,53.37
825,AS14.19,2014-04-06,6.6,7.25,-1.25,1.0,0.09422410643417788,2472.241999864578,8.0,1.0,764.0849999999999,1658.2150000000004,,,,,49.277,,,,,,2014-04-07,1,0,0,0,0,0,0,0,1,4,9.0,,49.277,,1658.2150000000004,2471.577,1658.2150000000004,
826,AS14.19,2014-04-07,6.8,6.6,-1.0,0.6,0.18343492913073647,3835.042002439499,11.0,,1506.19,2995.572,,,,,63.583,214.58,,,,,2014-04-08,1,1,1,0,0,0,0,0,0,4,11.0,,63.583,,3210.152,4779.925000000001,2995.572,214.58
827,AS14.19,2014-04-08,7.2,6.8,-0.4,1.0,0.08906279785658473,2903.4530005455,8.0,2.0,994.5279999999999,1925.0710000000001,,,,,39.395,,,,53.342,,2014-04-09,1,1,0,1,0,0,0,0,0,4,10.0,,92.737,,1925.0710000000001,3012.3360000000002,1925.0710000000001,
828,AS14.19,2014-04-09,6.75,7.2,-0.4,0.8,0.11756512889589066,3051.982001543045,8.0,1.0,522.5149999999999,2467.106,,,,,60.629,,,,,,2014-04-10,1,1,0,0,1,0,0,0,0,4,9.0,,60.629,,2467.106,3050.25,2467.106,
829,AS14.19,2014-04-10,6.8,6.75,-0.5,0.75,0.07280121100164204,1047.3950006961823,4.0,,3206.8059999999996,431.11400000000003,,,,,32.281000000000006,67.61399999999999,,,,,2014-04-11,1,1,0,0,0,1,0,0,0,4,4.0,,32.281000000000006,,498.728,3737.8149999999996,431.11400000000003,67.61399999999999
830,AS14.19,2014-04-11,7.2,6.8,-0.6,1.0,0.1110938994618982,2774.8020012378693,6.0,,1001.9659999999999,1665.2379999999998,,,,,42.442,61.462,,,,,2014-04-12,0,1,0,0,0,0,1,0,0,4,6.0,,42.442,,1726.6999999999998,2771.1079999999997,1665.2379999999998,61.462
831,AS14.19,2014-04-12,7.2,7.2,0.2,0.8,0.06605497341205051,1843.5919997692122,6.0,,728.336,978.22,,,,,45.462,389.025,,,,,2014-04-13,0,0,0,0,0,0,0,1,0,4,6.0,,45.462,,1367.245,2141.043,978.22,389.025
832,AS14.19,2014-04-13,7.0,7.2,-0.6,1.0,0.11367449436267445,1506.4069986343386,6.0,,336.936,879.5149999999999,,,,,61.584,226.876,,,,,2014-04-14,1,0,0,0,0,0,0,0,1,4,6.0,,61.584,,1106.3909999999998,1504.9109999999998,879.5149999999999,226.876
833,AS14.19,2014-04-14,6.4,7.0,0.4,0.8,0.14592902118511944,5001.964999198914,15.0,,2974.4809999999993,3767.26,,,,,68.638,208.525,,42.282000000000004,,,2014-04-15,1,1,1,0,0,0,0,0,0,4,15.0,,110.92000000000002,,3975.7850000000003,7061.186000000001,3767.26,208.525
834,AS14.19,2014-04-15,6.8,6.4,-1.0,1.0,0.130765639589169,4282.645000696184,4.0,,735.2719999999998,3403.3519999999994,,,,,113.346,19.201999999999998,,12.671,,,2014-04-16,1,1,0,1,0,0,0,0,0,4,4.0,,126.017,,3422.553999999999,4283.842999999999,3403.3519999999994,19.201999999999998
835,AS14.19,2014-04-16,6.8,6.8,-0.6,1.0,0.07721354166666666,1871.9100003242488,4.0,1.0,218.15699999999998,7165.154,,,,,57.332,354.729,,,,,2014-04-17,1,1,0,0,1,0,0,0,0,4,5.0,,57.332,,7519.883000000001,7795.372,7165.154,354.729
836,AS14.19,2014-04-17,6.8,6.8,-0.8,1.0,0.1014676704014939,4765.971998453144,1.0,,167.766,5377.631,,,,,47.519999999999996,97.94700000000002,,,,,2014-04-18,1,1,0,0,0,1,0,0,0,4,1.0,,47.519999999999996,,5475.578,5690.864,5377.631,97.94700000000002
837,AS14.19,2014-04-18,6.8,6.8,-1.0,1.0,0.06493055555555556,3308.503000020981,3.0,1.0,148.654,3381.738,,,229.132,,43.347,,,,,,2014-04-19,0,1,0,0,0,0,1,0,0,4,4.0,229.132,43.347,,3381.738,3802.8709999999996,3610.87,
838,AS14.19,2014-04-19,7.6,6.8,-0.4,0.8,0.11031735913804185,1113.8729996681213,6.0,,285.445,762.9700000000001,,,,,56.542,323.904,,8.679,,,2014-04-20,0,0,0,0,0,0,0,1,0,4,6.0,,65.221,,1086.8740000000003,1437.5400000000004,762.9700000000001,323.904
839,AS14.19,2014-04-20,6.4,7.6,0.2,1.2,0.10195700631156768,1732.9319996833806,4.0,,917.671,697.55,,,,,41.69800000000001,76.214,,,,,2014-04-21,1,0,0,0,0,0,0,0,1,4,4.0,,41.69800000000001,,773.7639999999999,1733.133,697.55,76.214
840,AS14.19,2014-04-21,6.8,6.4,-0.2,1.0,0.13346984280942722,1736.3480000495904,6.0,,471.07800000000003,1139.57,,,,,47.591,30073.421000000002,,,,,2014-04-22,1,1,1,0,0,0,0,0,0,4,6.0,,47.591,,31212.991,31731.660000000003,1139.57,30073.421000000002
841,AS14.19,2014-04-22,6.0,6.8,0.6,1.2,0.13701083958092172,4882.6779997348785,7.0,,619.441,4304.149,,,,,50.736,25.469,,,,,2014-04-23,1,1,0,1,0,0,0,0,0,4,7.0,,50.736,,4329.618,4999.795,4304.149,25.469
842,AS14.19,2014-04-23,6.6,6.0,-1.0,1.0,0.11064682679520278,3101.1779999732976,4.0,1.0,357.817,3800.127,,,,,56.45,193.167,,,,,2014-04-24,1,1,0,0,1,0,0,0,0,4,5.0,,56.45,,3993.294,4407.561,3800.127,193.167
843,AS14.19,2014-04-24,7.25,6.6,-0.6,0.8,0.10560238499744339,2965.6020007133475,5.0,,382.32300000000004,2393.101,,,,,188.10000000000002,,,,,,2014-04-25,1,1,0,0,0,1,0,0,0,4,5.0,,188.10000000000002,,2393.101,2963.524,2393.101,
844,AS14.19,2014-04-25,7.75,7.25,-0.75,0.75,0.07677511149518856,2672.424998760224,6.0,,951.599,2386.6830000000004,546.49,,,,43.169,258.757,,,3.653,,2014-04-26,0,1,0,0,0,0,1,0,0,4,6.0,546.49,46.821999999999996,,2645.4400000000005,4190.3510000000015,2386.6830000000004,258.757
845,AS14.19,2014-04-26,6.333333333333333,7.75,1.0,1.5,0.2491027157989633,1374.8749997615814,6.0,1.0,2705.3540000000003,457.98799999999994,,,,,107.936,,,,,,2014-04-27,0,0,0,0,0,0,0,1,0,4,7.0,,107.936,,457.98799999999994,3271.2780000000002,457.98799999999994,
846,AS14.19,2014-04-27,6.4,6.333333333333333,-1.5,0.8333333333333334,0.04486664230909752,3028.6259999275208,4.0,,593.8269999999998,2522.391,,,,,85.994,396.19,259.45799999999997,,,,2014-04-28,1,0,0,0,0,0,0,0,1,4,4.0,,85.994,,2918.581,3857.86,2781.849,396.19
847,AS14.19,2014-04-28,7.2,6.4,0.0,0.6,0.10377999025697233,2972.204998731613,4.0,,475.858,4132.418000000001,,,,,56.394999999999996,599.3760000000001,62.108000000000004,,,,2014-04-29,1,1,1,0,0,0,0,0,0,4,4.0,,56.394999999999996,,4731.794000000001,5326.155000000001,4194.526000000001,599.3760000000001
848,AS14.19,2014-04-29,7.0,7.2,0.4,0.6,0.02568243249036055,2259.049998521805,6.0,,1142.1530000000002,1719.707,,,,,46.359,173.306,,,,,2014-04-30,1,1,0,1,0,0,0,0,0,4,6.0,,46.359,,1893.0130000000001,3081.5250000000005,1719.707,173.306
849,AS14.19,2014-04-30,6.8,7.0,0.4,0.8,0.04454670107302971,3133.3029992580414,12.0,,852.516,1851.818,5.125,,,,51.309000000000005,370.99,,,,,2014-05-01,1,1,0,0,1,0,0,0,0,4,12.0,5.125,51.309000000000005,,2222.808,3131.758,1851.818,370.99
850,AS14.19,2014-05-01,7.8,6.8,-0.2,0.8,0.12626491862973474,3142.9849994182605,2.0,,545.4399999999999,2211.815,,,,,47.416,334.99800000000005,,3.029,,,2014-05-02,1,1,0,0,0,1,0,0,0,5,2.0,,50.44499999999999,,2546.813,3142.6980000000003,2211.815,334.99800000000005
851,AS14.19,2014-05-02,7.4,7.8,0.4,1.2,0.19230524793625595,1432.8610005378728,9.0,,943.426,975.3969999999999,,,,,75.693,,,3.037,,,2014-05-03,0,1,0,0,0,0,1,0,0,5,9.0,,78.73,,975.3969999999999,1997.5529999999999,975.3969999999999,
852,AS14.19,2014-05-03,6.6,7.4,0.4,1.0,0.1901187625754255,3198.1800010204324,13.0,2.0,758.2189999999999,2356.5460000000003,,,,,73.473,9.076,,,,,2014-05-04,0,0,0,0,0,0,0,1,0,5,15.0,,73.473,,2365.6220000000003,3197.3140000000003,2356.5460000000003,9.076
853,AS14.19,2014-05-04,7.0,6.6,-0.4,0.8,0.06944999498758415,2679.487000226974,,,3808.0560000000005,3483.9769999999994,,,,,63.501,478.491,,,,,2014-05-05,1,0,0,0,0,0,0,0,1,5,,,63.501,,3962.4679999999994,7834.025,3483.9769999999994,478.491
854,AS14.19,2014-05-05,,7.0,0.25,1.0,0.0,6.10800004005432,,,,6.098,,,,,,,,,,,2014-05-06,1,1,1,0,0,0,0,0,0,5,,,,,6.098,6.098,6.098,
855,AS14.20,2014-02-17,,,,,,,3.0,2.0,,,,,,,,,,,,,2014-02-18,1,1,1,0,0,0,0,0,0,2,5.0,,,,,,,
856,AS14.20,2014-02-19,,,,,,,1.0,1.0,,,,,,,,,,,,,2014-02-20,1,1,0,0,1,0,0,0,0,2,2.0,,,,,,,
857,AS14.20,2014-03-04,,,,,,,2.0,4.0,,,,,,,,,,,,,2014-03-05,1,1,0,1,0,0,0,0,0,3,6.0,,,,,,,
858,AS14.20,2014-03-05,,,,,,,3.0,1.0,,,,,,,,,,,,,2014-03-06,1,1,0,0,1,0,0,0,0,3,4.0,,,,,,,
859,AS14.20,2014-03-20,7.0,7.0,-1.0,1.0,,369.4009997844696,,,211.45499999999998,6.086,43.303000000000004,,63.294000000000004,,,47.556999999999995,,545.854,,,2014-03-21,1,1,0,0,0,1,0,0,0,3,,106.59700000000001,545.854,,53.642999999999994,917.549,69.38000000000001,47.556999999999995
860,AS14.20,2014-03-21,7.5,7.0,0.25,0.25,,30.0939998626709,,,30.088,,,,,,,,,,,,2014-03-22,0,1,0,0,0,0,1,0,0,3,,,,,,30.088,,
861,AS14.20,2014-03-22,7.6,7.5,1.0,0.5,0.007716049382716043,1565.3150002956395,,,29.871000000000002,402.935,,,,,58.238,3.013,,1071.0950000000003,,,2014-03-23,0,0,0,0,0,0,0,1,0,3,,,1129.3330000000003,,405.948,1565.1520000000003,402.935,3.013
862,AS14.20,2014-03-23,6.8,7.6,0.8,0.8,0.043209876543209874,691.3710000514974,,1.0,46.412000000000006,657.611,48.255,,,,65.792,,,22.147,,,2014-03-24,1,0,0,0,0,0,0,0,1,3,1.0,48.255,87.939,,657.611,840.2170000000001,657.611,
863,AS14.20,2014-03-24,6.0,6.8,-0.2,0.4,0.03333333333333333,2392.9479994773897,,1.0,115.908,766.497,162.989,,445.80400000000003,,14.054,228.28199999999998,,954.654,,,2014-03-25,1,1,1,0,0,0,0,0,0,3,1.0,608.793,968.708,,994.779,2688.188,1212.301,228.28199999999998
864,AS14.20,2014-03-25,6.8,6.0,-0.75,-0.5,0.0789351851851852,2657.941000223161,,,872.518,242.466,261.954,,347.38599999999997,,130.525,523.087,,222.01500000000001,88.629,,2014-03-26,1,1,0,1,0,0,0,0,0,3,,609.3399999999999,441.16900000000004,,765.553,2688.5799999999995,589.852,523.087
865,AS14.20,2014-03-26,7.0,6.8,0.4,0.4,0.025762156714537646,748.3169999122622,,,256.878,80.78200000000001,370.681,,,,72.931,347.365,,,,,2014-03-27,1,1,0,0,1,0,0,0,0,3,,370.681,72.931,,428.14700000000005,1128.637,80.78200000000001,347.365
866,AS14.20,2014-03-27,6.25,7.0,0.25,0.75,0.05700000000000001,1263.7210004329686,,,228.71000000000004,115.054,44.37200000000001,,624.721,,,250.67600000000004,,,,,2014-03-28,1,1,0,0,0,1,0,0,0,3,,669.093,,,365.73,1263.5330000000001,739.775,250.67600000000004
867,AS14.20,2014-03-28,7.4,6.25,0.5,0.0,0.02380952380952381,460.5519998073581,,,408.747,133.349,,,,,8.027000000000001,,,,,,2014-03-29,0,1,0,0,0,0,1,0,0,3,,,8.027000000000001,,133.349,550.123,133.349,
868,AS14.20,2014-03-29,7.5,7.4,1.0,1.0,0.13813915857605177,760.8439998626707,4.0,,122.243,21.130000000000003,,,494.903,,122.482,,,,,,2014-03-30,0,0,0,0,0,0,0,1,0,3,4.0,494.903,122.482,,21.130000000000003,760.758,516.033,
869,AS14.20,2014-03-30,7.0,7.5,1.0,1.0,0.3802083333333333,834.6750004291537,,2.0,22.232000000000003,444.131,,,,,,327.462,,821.1010000000001,,,2014-03-31,1,0,0,0,0,0,0,0,1,3,2.0,,821.1010000000001,,771.593,1614.9260000000002,444.131,327.462
870,AS14.20,2014-03-31,6.25,7.0,0.8,0.8,0.0125,20.71399974822997,1.0,3.0,,20.709000000000003,,,,,,,,,,,2014-04-01,1,1,1,0,0,0,0,0,0,3,4.0,,,,20.709000000000003,20.709000000000003,20.709000000000003,
871,AS14.20,2014-04-01,6.5,6.25,0.0,0.0,0.0,29.631999969482397,,4.0,38.339999999999996,,,,953.245,,,,,,,,2014-04-02,1,1,0,1,0,0,0,0,0,4,4.0,953.245,,,,991.585,953.245,
872,AS14.20,2014-04-02,6.666666666666667,6.5,0.0,0.25,0.06712962962962966,2276.728000640871,,,510.74300000000005,715.668,148.78199999999998,,,,18.118,789.297,93.434,,,,2014-04-03,1,1,0,0,1,0,0,0,0,4,,148.78199999999998,18.118,,1504.9650000000001,2276.0420000000004,809.102,789.297
873,AS14.20,2014-04-03,7.0,6.666666666666667,0.3333333333333333,0.3333333333333333,0.055022974101921494,54.6529998779297,1.0,,43.257999999999996,,,,,,11.387,,,,,,2014-04-04,1,1,0,0,0,1,0,0,0,4,1.0,,11.387,,,54.644999999999996,,
874,AS14.20,2014-04-04,7.0,7.0,0.75,0.5,0.01574074074074075,2065.8469989299774,,,275.829,761.82,,75.399,546.803,,41.504,364.033,,,,,2014-04-05,0,1,0,0,0,0,1,0,0,4,,546.803,41.504,75.399,1125.853,2065.3880000000004,1308.623,439.432
875,AS14.20,2014-04-05,7.0,7.0,0.4,0.8,0.09056023599628253,807.5760002136229,2.0,,108.75399999999999,94.52100000000002,27.475,,422.587,,153.896,,,,,,2014-04-06,0,0,0,0,0,0,0,1,0,4,2.0,450.062,153.896,,94.52100000000002,807.233,517.108,
876,AS14.20,2014-04-06,6.8,7.0,0.6,0.8,0.06022714082246478,3924.269999504089,3.0,1.0,231.01799999999997,852.777,14.083,,418.192,,,437.39,,,,,2014-04-07,1,0,0,0,0,0,0,0,1,4,4.0,432.27500000000003,,,1290.167,1953.46,1270.969,437.39
877,AS14.20,2014-04-07,7.25,6.8,0.6,1.0,0.029011707988980725,290.2020001411439,,1.0,73.93499999999999,882.9119999999999,77.365,,530.69,,,574.76,,,,,2014-04-08,1,1,1,0,0,0,0,0,0,4,1.0,608.0550000000001,,,1457.672,2139.662,1413.6019999999999,574.76
878,AS14.20,2014-04-08,7.75,7.25,0.5,0.75,0.003367003367003367,601.9649999141694,,2.0,66.22399999999999,,,,531.717,,,4.024,,,,,2014-04-09,1,1,0,1,0,0,0,0,0,4,2.0,531.717,,,4.024,601.9649999999999,531.717,4.024
879,AS14.20,2014-04-09,7.0,7.75,0.25,1.0,0.069361289395536,1532.6959998607635,,4.0,241.88299999999998,263.23,248.85099999999997,,,,44.223,1007.6129999999999,,,,,2014-04-10,1,1,0,0,1,0,0,0,0,4,4.0,248.85099999999997,44.223,,1270.8429999999998,1805.8,263.23,1007.6129999999999
880,AS14.20,2014-04-10,7.5,7.0,0.5,0.5,0.021836419753086426,1213.406999826432,,1.0,86.771,661.8989999999999,123.988,,,,10.035,330.513,,,,,2014-04-11,1,1,0,0,0,1,0,0,0,4,1.0,123.988,10.035,,992.4119999999998,1213.206,661.8989999999999,330.513
